,date,trainer,appear_cum,win_cum,top2_cum,top3_cum,win_rate,top2_rate,top3_rate
595,2015-11-18,T P Yung,108,12,21,28,0.1111111111111111,0.19444444444444445,0.25925925925925924
596,2015-11-18,W Y So,131,6,21,24,0.04580152671755725,0.16030534351145037,0.183206106870229
597,2015-11-18,Y S Tsui,156,14,28,42,0.08974358974358974,0.1794871794871795,0.2692307692307692
598,2015-11-21,A Lee,110,6,10,16,0.05454545454545454,0.09090909090909091,0.14545454545454545
599,2015-11-21,A S Cruz,151,8,25,34,0.052980132450331126,0.16556291390728478,0.2251655629139073
600,2015-11-21,A Schutz,76,8,12,21,0.10526315789473684,0.15789473684210525,0.27631578947368424
601,2015-11-21,A T Millard,133,15,26,39,0.11278195488721804,0.19548872180451127,0.2932330827067669
602,2015-11-21,C Fownes,181,17,28,43,0.09392265193370165,0.15469613259668508,0.23756906077348067
603,2015-11-21,C H Yip,165,10,19,34,0.06060606060606061,0.11515151515151516,0.20606060606060606
604,2015-11-21,C S Shum,125,12,20,33,0.096,0.16,0.264
605,2015-11-21,C W Chang,112,1,8,15,0.008928571428571428,0.07142857142857142,0.13392857142857142
606,2015-11-21,D Cruz,117,4,10,18,0.03418803418803419,0.08547008547008547,0.15384615384615385
607,2015-11-21,D E Ferraris,114,5,15,20,0.043859649122807015,0.13157894736842105,0.17543859649122806
608,2015-11-21,D J Hall,82,14,19,23,0.17073170731707318,0.23170731707317074,0.2804878048780488
609,2015-11-21,J Moore,129,19,28,41,0.14728682170542637,0.21705426356589147,0.3178294573643411
610,2015-11-21,J Size,134,18,37,57,0.13432835820895522,0.27611940298507465,0.4253731343283582
611,2015-11-21,K L Man,130,7,19,32,0.05384615384615385,0.14615384615384616,0.24615384615384617
612,2015-11-21,K W Lui,109,14,23,33,0.12844036697247707,0.21100917431192662,0.30275229357798167
613,2015-11-21,L Ho,83,2,7,18,0.024096385542168676,0.08433734939759036,0.21686746987951808
614,2015-11-21,P F Yiu,146,14,27,37,0.0958904109589041,0.18493150684931506,0.2534246575342466
615,2015-11-21,P O'Sullivan,88,7,17,25,0.07954545454545454,0.19318181818181818,0.2840909090909091
616,2015-11-21,R Gibson,107,4,17,25,0.037383177570093455,0.1588785046728972,0.2336448598130841
617,2015-11-21,S Woods,83,5,10,13,0.060240963855421686,0.12048192771084337,0.1566265060240964
618,2015-11-21,T K Ng,64,4,6,8,0.0625,0.09375,0.125
619,2015-11-21,T P Yung,113,13,22,30,0.11504424778761062,0.19469026548672566,0.26548672566371684
620,2015-11-21,W Y So,135,7,23,26,0.05185185185185185,0.17037037037037037,0.1925925925925926
621,2015-11-21,Y S Tsui,161,14,29,44,0.08695652173913043,0.18012422360248448,0.2732919254658385
622,2015-11-25,A Lee,114,6,10,17,0.05263157894736842,0.08771929824561403,0.14912280701754385
623,2015-11-25,A S Cruz,163,12,33,44,0.0736196319018405,0.20245398773006135,0.26993865030674846
624,2015-11-25,A Schutz,77,8,12,21,0.1038961038961039,0.15584415584415584,0.2727272727272727
625,2015-11-25,A T Millard,143,15,26,39,0.1048951048951049,0.18181818181818182,0.2727272727272727
626,2015-11-25,C Fownes,190,18,30,45,0.09473684210526316,0.15789473684210525,0.23684210526315788
627,2015-11-25,C H Yip,169,10,19,35,0.05917159763313609,0.11242603550295859,0.20710059171597633
628,2015-11-25,C S Shum,129,12,20,33,0.09302325581395349,0.15503875968992248,0.2558139534883721
629,2015-11-25,C W Chang,116,2,9,16,0.017241379310344827,0.07758620689655173,0.13793103448275862
630,2015-11-25,D Cruz,123,4,11,19,0.032520325203252036,0.08943089430894309,0.15447154471544716
631,2015-11-25,D E Ferraris,118,5,15,21,0.0423728813559322,0.1271186440677966,0.17796610169491525
632,2015-11-25,D J Hall,85,14,20,24,0.16470588235294117,0.23529411764705882,0.2823529411764706
633,2015-11-25,J Moore,146,19,28,45,0.13013698630136986,0.1917808219178082,0.3082191780821918
634,2015-11-25,J Size,139,18,39,59,0.12949640287769784,0.2805755395683453,0.4244604316546763
635,2015-11-25,K L Man,135,7,19,32,0.05185185185185185,0.14074074074074075,0.23703703703703705
636,2015-11-25,K W Lui,112,15,24,34,0.13392857142857142,0.21428571428571427,0.30357142857142855
637,2015-11-25,L Ho,86,2,7,18,0.023255813953488372,0.08139534883720931,0.20930232558139536
638,2015-11-25,P F Yiu,149,14,27,37,0.09395973154362416,0.18120805369127516,0.2483221476510067
639,2015-11-25,P O'Sullivan,91,7,18,26,0.07692307692307693,0.1978021978021978,0.2857142857142857
640,2015-11-25,R Gibson,112,6,19,27,0.05357142857142857,0.16964285714285715,0.24107142857142858
641,2015-11-25,S Woods,84,5,10,13,0.05952380952380952,0.11904761904761904,0.15476190476190477
642,2015-11-25,T K Ng,65,4,6,8,0.06153846153846154,0.09230769230769231,0.12307692307692308
643,2015-11-25,T P Yung,118,14,23,31,0.11864406779661017,0.19491525423728814,0.2627118644067797
644,2015-11-25,W Y So,141,7,23,26,0.04964539007092199,0.16312056737588654,0.18439716312056736
645,2015-11-25,Y S Tsui,166,14,29,45,0.08433734939759036,0.1746987951807229,0.2710843373493976
646,2015-11-29,A Lee,119,6,12,19,0.05042016806722689,0.10084033613445378,0.15966386554621848
647,2015-11-29,A S Cruz,165,12,33,44,0.07272727272727272,0.2,0.26666666666666666
648,2015-11-29,A Schutz,79,8,12,21,0.10126582278481013,0.1518987341772152,0.26582278481012656
649,2015-11-29,A T Millard,146,15,26,40,0.10273972602739725,0.1780821917808219,0.273972602739726
650,2015-11-29,C Fownes,194,19,31,46,0.0979381443298969,0.15979381443298968,0.23711340206185566
651,2015-11-29,C H Yip,174,10,19,35,0.05747126436781609,0.10919540229885058,0.20114942528735633
652,2015-11-29,C S Shum,135,15,23,37,0.1111111111111111,0.17037037037037037,0.2740740740740741
653,2015-11-29,C W Chang,119,2,9,16,0.01680672268907563,0.07563025210084033,0.13445378151260504
654,2015-11-29,D Cruz,127,4,11,20,0.031496062992125984,0.08661417322834646,0.15748031496062992
655,2015-11-29,D E Ferraris,123,5,15,21,0.04065040650406504,0.12195121951219512,0.17073170731707318
656,2015-11-29,D J Hall,87,14,20,24,0.16091954022988506,0.22988505747126436,0.27586206896551724
657,2015-11-29,J Moore,149,19,28,45,0.12751677852348994,0.18791946308724833,0.30201342281879195
658,2015-11-29,J Size,143,18,39,59,0.1258741258741259,0.2727272727272727,0.4125874125874126
659,2015-11-29,K L Man,138,7,19,32,0.050724637681159424,0.13768115942028986,0.2318840579710145
660,2015-11-29,K W Lui,114,16,25,35,0.14035087719298245,0.21929824561403508,0.30701754385964913
661,2015-11-29,L Ho,89,2,7,18,0.02247191011235955,0.07865168539325842,0.20224719101123595
662,2015-11-29,P F Yiu,153,14,27,37,0.0915032679738562,0.17647058823529413,0.24183006535947713
663,2015-11-29,P O'Sullivan,93,7,20,28,0.07526881720430108,0.21505376344086022,0.3010752688172043
664,2015-11-29,R Gibson,115,6,19,28,0.05217391304347826,0.16521739130434782,0.24347826086956523
665,2015-11-29,S Woods,88,5,11,14,0.056818181818181816,0.125,0.1590909090909091
666,2015-11-29,T K Ng,68,5,8,10,0.07352941176470588,0.11764705882352941,0.14705882352941177
667,2015-11-29,T P Yung,121,14,24,32,0.11570247933884298,0.19834710743801653,0.2644628099173554
668,2015-11-29,W Y So,146,8,24,29,0.0547945205479452,0.1643835616438356,0.19863013698630136
669,2015-11-29,Y S Tsui,170,14,29,46,0.08235294117647059,0.17058823529411765,0.27058823529411763
670,2015-12-02,A Lee,127,7,13,20,0.05511811023622047,0.10236220472440945,0.15748031496062992
671,2015-12-02,A S Cruz,173,13,34,47,0.07514450867052024,0.19653179190751446,0.27167630057803466
672,2015-12-02,A Schutz,83,8,12,21,0.0963855421686747,0.14457831325301204,0.25301204819277107
673,2015-12-02,A T Millard,150,15,26,40,0.1,0.17333333333333334,0.26666666666666666
674,2015-12-02,C Fownes,197,19,31,46,0.09644670050761421,0.15736040609137056,0.233502538071066
675,2015-12-02,C H Yip,183,10,19,35,0.0546448087431694,0.10382513661202186,0.1912568306010929
676,2015-12-02,C S Shum,141,15,23,37,0.10638297872340426,0.16312056737588654,0.2624113475177305
677,2015-12-02,C W Chang,124,2,10,17,0.016129032258064516,0.08064516129032258,0.13709677419354838
678,2015-12-02,D Cruz,131,4,11,21,0.030534351145038167,0.08396946564885496,0.16030534351145037
679,2015-12-02,D E Ferraris,125,5,15,21,0.04,0.12,0.168
680,2015-12-02,D J Hall,95,15,22,26,0.15789473684210525,0.23157894736842105,0.2736842105263158
681,2015-12-02,J Moore,157,19,28,46,0.12101910828025478,0.17834394904458598,0.2929936305732484
682,2015-12-02,J Size,148,19,40,61,0.12837837837837837,0.2702702702702703,0.41216216216216217
683,2015-12-02,K L Man,144,8,20,33,0.05555555555555555,0.1388888888888889,0.22916666666666666
684,2015-12-02,K W Lui,117,16,26,36,0.13675213675213677,0.2222222222222222,0.3076923076923077
685,2015-12-02,L Ho,93,2,7,18,0.021505376344086023,0.07526881720430108,0.1935483870967742
686,2015-12-02,P F Yiu,157,14,27,38,0.08917197452229299,0.17197452229299362,0.24203821656050956
687,2015-12-02,P O'Sullivan,100,9,22,30,0.09,0.22,0.3
688,2015-12-02,R Gibson,121,6,20,30,0.049586776859504134,0.1652892561983471,0.24793388429752067
689,2015-12-02,S Woods,92,5,12,15,0.05434782608695652,0.13043478260869565,0.16304347826086957
690,2015-12-02,T K Ng,71,5,8,10,0.07042253521126761,0.11267605633802817,0.14084507042253522
691,2015-12-02,T P Yung,129,14,26,35,0.10852713178294573,0.20155038759689922,0.2713178294573643
692,2015-12-02,W Y So,153,11,28,33,0.0718954248366013,0.1830065359477124,0.21568627450980393
693,2015-12-02,Y S Tsui,177,14,31,50,0.07909604519774012,0.1751412429378531,0.2824858757062147
694,2015-12-06,A Lee,134,9,17,24,0.06716417910447761,0.12686567164179105,0.1791044776119403
695,2015-12-06,A S Cruz,176,13,34,47,0.07386363636363637,0.19318181818181818,0.26704545454545453
696,2015-12-06,A Schutz,86,8,13,22,0.09302325581395349,0.1511627906976744,0.2558139534883721
697,2015-12-06,A T Millard,157,15,27,42,0.09554140127388536,0.17197452229299362,0.267515923566879
698,2015-12-06,C Fownes,201,21,34,49,0.1044776119402985,0.1691542288557214,0.24378109452736318
699,2015-12-06,C H Yip,188,10,19,36,0.05319148936170213,0.10106382978723404,0.19148936170212766
700,2015-12-06,C S Shum,144,16,24,38,0.1111111111111111,0.16666666666666666,0.2638888888888889
701,2015-12-06,C W Chang,125,2,10,17,0.016,0.08,0.136
702,2015-12-06,D Cruz,136,5,13,23,0.03676470588235294,0.09558823529411764,0.16911764705882354
703,2015-12-06,D E Ferraris,130,6,16,23,0.046153846153846156,0.12307692307692308,0.17692307692307693
704,2015-12-06,D J Hall,96,15,23,27,0.15625,0.23958333333333334,0.28125
705,2015-12-06,J Moore,158,19,28,46,0.12025316455696203,0.17721518987341772,0.2911392405063291
706,2015-12-06,J Size,152,19,40,61,0.125,0.2631578947368421,0.40131578947368424
707,2015-12-06,K L Man,147,8,21,34,0.05442176870748299,0.14285714285714285,0.23129251700680273
708,2015-12-06,K W Lui,122,17,27,37,0.13934426229508196,0.22131147540983606,0.30327868852459017
709,2015-12-06,L Ho,97,2,7,18,0.020618556701030927,0.07216494845360824,0.18556701030927836
710,2015-12-06,P F Yiu,163,14,27,40,0.08588957055214724,0.1656441717791411,0.24539877300613497
711,2015-12-06,P O'Sullivan,103,9,22,31,0.08737864077669903,0.21359223300970873,0.30097087378640774
712,2015-12-06,R Gibson,124,6,20,30,0.04838709677419355,0.16129032258064516,0.24193548387096775
713,2015-12-06,S Woods,94,5,12,15,0.05319148936170213,0.1276595744680851,0.1595744680851064
714,2015-12-06,T K Ng,76,5,8,10,0.06578947368421052,0.10526315789473684,0.13157894736842105
715,2015-12-06,T P Yung,133,14,26,36,0.10526315789473684,0.19548872180451127,0.2706766917293233
716,2015-12-06,W Y So,157,11,28,34,0.07006369426751592,0.17834394904458598,0.21656050955414013
717,2015-12-06,Y S Tsui,184,14,31,50,0.07608695652173914,0.16847826086956522,0.2717391304347826
718,2015-12-09,A Lee,139,9,17,24,0.06474820143884892,0.1223021582733813,0.17266187050359713
719,2015-12-09,A S Cruz,179,13,34,48,0.07262569832402235,0.18994413407821228,0.2681564245810056
720,2015-12-09,A Schutz,90,8,13,22,0.08888888888888889,0.14444444444444443,0.24444444444444444
721,2015-12-09,A T Millard,163,15,28,44,0.09202453987730061,0.17177914110429449,0.26993865030674846
722,2015-12-09,C Fownes,206,21,34,49,0.10194174757281553,0.1650485436893204,0.23786407766990292
723,2015-12-09,C H Yip,196,10,19,37,0.05102040816326531,0.09693877551020408,0.18877551020408162
724,2015-12-09,C S Shum,153,16,24,39,0.10457516339869281,0.1568627450980392,0.2549019607843137
725,2015-12-09,C W Chang,130,4,12,19,0.03076923076923077,0.09230769230769231,0.14615384615384616
726,2015-12-09,D Cruz,140,5,13,23,0.03571428571428571,0.09285714285714286,0.16428571428571428
727,2015-12-09,D E Ferraris,134,6,16,24,0.04477611940298507,0.11940298507462686,0.1791044776119403
728,2015-12-09,D J Hall,102,15,24,28,0.14705882352941177,0.23529411764705882,0.27450980392156865
729,2015-12-09,J Moore,163,20,31,49,0.12269938650306748,0.1901840490797546,0.3006134969325153
730,2015-12-09,J Size,160,23,45,68,0.14375,0.28125,0.425
731,2015-12-09,K L Man,155,8,24,37,0.05161290322580645,0.15483870967741936,0.23870967741935484
732,2015-12-09,K W Lui,130,17,27,37,0.13076923076923078,0.2076923076923077,0.2846153846153846
733,2015-12-09,L Ho,103,3,8,20,0.02912621359223301,0.07766990291262135,0.1941747572815534
734,2015-12-09,P F Yiu,172,14,28,41,0.08139534883720931,0.16279069767441862,0.23837209302325582
735,2015-12-09,P O'Sullivan,109,10,23,32,0.09174311926605505,0.21100917431192662,0.29357798165137616
736,2015-12-09,R Gibson,128,6,20,31,0.046875,0.15625,0.2421875
737,2015-12-09,S Woods,99,5,12,15,0.050505050505050504,0.12121212121212122,0.15151515151515152
738,2015-12-09,T K Ng,77,5,8,10,0.06493506493506493,0.1038961038961039,0.12987012987012986
739,2015-12-09,T P Yung,138,14,28,39,0.10144927536231885,0.2028985507246377,0.2826086956521739
740,2015-12-09,W Y So,162,11,28,34,0.06790123456790123,0.1728395061728395,0.20987654320987653
741,2015-12-09,Y S Tsui,195,16,33,53,0.08205128205128205,0.16923076923076924,0.2717948717948718
742,2015-12-13,A Fabre,0,0,0,0,0.0,0.0,0.0
743,2015-12-13,A Lee,144,9,17,25,0.0625,0.11805555555555555,0.1736111111111111
744,2015-12-13,A P O'Brien,0,0,0,0,0.0,0.0,0.0
745,2015-12-13,A S Cruz,186,14,35,50,0.07526881720430108,0.1881720430107527,0.26881720430107525
746,2015-12-13,A Schutz,91,8,13,22,0.08791208791208792,0.14285714285714285,0.24175824175824176
747,2015-12-13,A T Millard,171,15,29,47,0.08771929824561403,0.1695906432748538,0.27485380116959063
748,2015-12-13,Barande-Barbe,0,0,0,0,0.0,0.0,0.0
749,2015-12-13,C Fownes,214,22,36,51,0.102803738317757,0.16822429906542055,0.2383177570093458
750,2015-12-13,C H Yip,201,10,19,37,0.04975124378109453,0.0945273631840796,0.18407960199004975
751,2015-12-13,C S Shum,160,18,26,42,0.1125,0.1625,0.2625
752,2015-12-13,C W Chang,132,4,12,19,0.030303030303030304,0.09090909090909091,0.14393939393939395
753,2015-12-13,C Waller,0,0,0,0,0.0,0.0,0.0
754,2015-12-13,D A Hayes,0,0,0,0,0.0,0.0,0.0
755,2015-12-13,D Cruz,144,6,14,24,0.041666666666666664,0.09722222222222222,0.16666666666666666
756,2015-12-13,D E Ferraris,138,6,17,25,0.043478260869565216,0.12318840579710146,0.18115942028985507
757,2015-12-13,D J Hall,108,16,25,31,0.14814814814814814,0.23148148148148148,0.28703703703703703
758,2015-12-13,D K Weld,0,0,0,0,0.0,0.0,0.0
759,2015-12-13,D O'Meara,0,0,0,0,0.0,0.0,0.0
760,2015-12-13,E M Lynam,0,0,0,0,0.0,0.0,0.0
761,2015-12-13,E Mader,0,0,0,0,0.0,0.0,0.0
762,2015-12-13,F Head,0,0,0,0,0.0,0.0,0.0
763,2015-12-13,G Enebish,0,0,0,0,0.0,0.0,0.0
764,2015-12-13,H Fujiwara,0,0,0,0,0.0,0.0,0.0
765,2015-12-13,H Otonashi,0,0,0,0,0.0,0.0,0.0
766,2015-12-13,J Moore,171,20,31,49,0.11695906432748537,0.18128654970760233,0.28654970760233917
767,2015-12-13,J Size,162,23,46,69,0.1419753086419753,0.2839506172839506,0.42592592592592593
768,2015-12-13,K L Man,160,8,25,38,0.05,0.15625,0.2375
769,2015-12-13,K Lees,0,0,0,0,0.0,0.0,0.0
770,2015-12-13,K W Lui,133,18,29,39,0.13533834586466165,0.21804511278195488,0.2932330827067669
771,2015-12-13,L Ho,107,5,10,22,0.04672897196261682,0.09345794392523364,0.205607476635514
772,2015-12-13,M Delzangles,0,0,0,0,0.0,0.0,0.0
773,2015-12-13,M Saito,0,0,0,0,0.0,0.0,0.0
774,2015-12-13,M Sakaguchi,0,0,0,0,0.0,0.0,0.0
775,2015-12-13,N Hori,0,0,0,0,0.0,0.0,0.0
776,2015-12-13,P F Yiu,173,15,29,42,0.08670520231213873,0.1676300578034682,0.24277456647398843
777,2015-12-13,P O'Sullivan,113,10,23,33,0.08849557522123894,0.20353982300884957,0.2920353982300885
778,2015-12-13,R Gibson,133,6,20,31,0.045112781954887216,0.15037593984962405,0.23308270676691728
779,2015-12-13,R Hannon,0,0,0,0,0.0,0.0,0.0
780,2015-12-13,S Kunieda,0,0,0,0,0.0,0.0,0.0
781,2015-12-13,S Woods,100,5,12,15,0.05,0.12,0.15
782,2015-12-13,Sir M R Stoute,0,0,0,0,0.0,0.0,0.0
783,2015-12-13,T K Ng,78,5,9,11,0.0641025641025641,0.11538461538461539,0.14102564102564102
784,2015-12-13,T Ozeki,0,0,0,0,0.0,0.0,0.0
785,2015-12-13,T P Yung,143,14,28,39,0.0979020979020979,0.1958041958041958,0.2727272727272727
786,2015-12-13,W A Ward,0,0,0,0,0.0,0.0,0.0
787,2015-12-13,W Y So,167,11,29,36,0.0658682634730539,0.17365269461077845,0.2155688622754491
788,2015-12-13,Y Ikee,0,0,0,0,0.0,0.0,0.0
789,2015-12-13,Y S Tsui,201,16,33,53,0.07960199004975124,0.16417910447761194,0.263681592039801
790,2015-12-13,de Royer Dupre,0,0,0,0,0.0,0.0,0.0
791,2015-12-16,A Lee,146,9,17,25,0.06164383561643835,0.11643835616438356,0.17123287671232876
792,2015-12-16,A S Cruz,198,15,37,54,0.07575757575757576,0.18686868686868688,0.2727272727272727
793,2015-12-16,A Schutz,92,8,13,22,0.08695652173913043,0.14130434782608695,0.2391304347826087
794,2015-12-16,A T Millard,175,15,29,47,0.08571428571428572,0.1657142857142857,0.26857142857142857
795,2015-12-16,C Fownes,219,22,36,51,0.1004566210045662,0.1643835616438356,0.2328767123287671
796,2015-12-16,C H Yip,206,10,19,37,0.04854368932038835,0.09223300970873786,0.1796116504854369
797,2015-12-16,C S Shum,164,19,28,45,0.11585365853658537,0.17073170731707318,0.27439024390243905
798,2015-12-16,C W Chang,134,4,12,19,0.029850746268656716,0.08955223880597014,0.1417910447761194
799,2015-12-16,D Cruz,147,6,14,24,0.04081632653061224,0.09523809523809523,0.16326530612244897
800,2015-12-16,D E Ferraris,141,6,17,25,0.0425531914893617,0.12056737588652482,0.1773049645390071
801,2015-12-16,D J Hall,113,16,26,32,0.1415929203539823,0.23008849557522124,0.2831858407079646
802,2015-12-16,J Moore,190,21,33,54,0.11052631578947368,0.1736842105263158,0.28421052631578947
803,2015-12-16,J Size,169,24,48,72,0.14201183431952663,0.28402366863905326,0.4260355029585799
804,2015-12-16,K L Man,164,8,25,38,0.04878048780487805,0.1524390243902439,0.23170731707317074
805,2015-12-16,K W Lui,136,19,30,41,0.13970588235294118,0.22058823529411764,0.3014705882352941
806,2015-12-16,L Ho,109,5,10,22,0.045871559633027525,0.09174311926605505,0.2018348623853211
807,2015-12-16,P F Yiu,174,15,29,42,0.08620689655172414,0.16666666666666666,0.2413793103448276
808,2015-12-16,P O'Sullivan,117,11,24,34,0.09401709401709402,0.20512820512820512,0.2905982905982906
809,2015-12-16,R Gibson,141,6,23,34,0.0425531914893617,0.16312056737588654,0.24113475177304963
810,2015-12-16,S Woods,102,5,12,15,0.049019607843137254,0.11764705882352941,0.14705882352941177
811,2015-12-16,T K Ng,79,5,9,11,0.06329113924050633,0.11392405063291139,0.13924050632911392
812,2015-12-16,T P Yung,146,14,28,39,0.0958904109589041,0.1917808219178082,0.2671232876712329
813,2015-12-16,W Y So,172,12,30,37,0.06976744186046512,0.1744186046511628,0.21511627906976744
814,2015-12-16,Y S Tsui,204,16,33,54,0.0784313725490196,0.16176470588235295,0.2647058823529412
815,2015-12-19,A Lee,153,9,19,27,0.058823529411764705,0.12418300653594772,0.17647058823529413
816,2015-12-19,A S Cruz,201,15,37,55,0.07462686567164178,0.18407960199004975,0.2736318407960199
817,2015-12-19,A Schutz,95,8,14,23,0.08421052631578947,0.14736842105263157,0.24210526315789474
818,2015-12-19,A T Millard,180,15,29,47,0.08333333333333333,0.16111111111111112,0.2611111111111111
819,2015-12-19,C Fownes,223,22,36,51,0.09865470852017937,0.16143497757847533,0.22869955156950672
820,2015-12-19,C H Yip,211,10,20,38,0.04739336492890995,0.0947867298578199,0.18009478672985782
821,2015-12-19,C S Shum,169,20,29,47,0.11834319526627218,0.17159763313609466,0.2781065088757396
822,2015-12-19,C W Chang,138,4,12,19,0.028985507246376812,0.08695652173913043,0.13768115942028986
823,2015-12-19,D Cruz,153,6,15,25,0.0392156862745098,0.09803921568627451,0.16339869281045752
824,2015-12-19,D E Ferraris,144,6,17,26,0.041666666666666664,0.11805555555555555,0.18055555555555555
825,2015-12-19,D J Hall,118,16,26,33,0.13559322033898305,0.22033898305084745,0.2796610169491525
826,2015-12-19,J Moore,192,21,33,54,0.109375,0.171875,0.28125
827,2015-12-19,J Size,172,24,48,72,0.13953488372093023,0.27906976744186046,0.4186046511627907
828,2015-12-19,K L Man,167,8,25,38,0.04790419161676647,0.1497005988023952,0.2275449101796407
829,2015-12-19,K W Lui,139,21,32,43,0.1510791366906475,0.2302158273381295,0.30935251798561153
830,2015-12-19,L Ho,112,7,12,24,0.0625,0.10714285714285714,0.21428571428571427
831,2015-12-19,P F Yiu,181,16,31,45,0.08839779005524862,0.1712707182320442,0.24861878453038674
832,2015-12-19,P O'Sullivan,120,12,26,36,0.1,0.21666666666666667,0.3
833,2015-12-19,R Gibson,146,6,24,36,0.0410958904109589,0.1643835616438356,0.2465753424657534
834,2015-12-19,S Woods,105,6,13,16,0.05714285714285714,0.12380952380952381,0.1523809523809524
835,2015-12-19,T K Ng,82,5,9,13,0.06097560975609756,0.10975609756097561,0.15853658536585366
836,2015-12-19,T P Yung,151,14,28,39,0.09271523178807947,0.18543046357615894,0.2582781456953642
837,2015-12-19,W Y So,176,12,30,38,0.06818181818181818,0.17045454545454544,0.2159090909090909
838,2015-12-19,Y S Tsui,206,16,33,54,0.07766990291262135,0.16019417475728157,0.2621359223300971
839,2015-12-23,A Lee,158,9,19,28,0.056962025316455694,0.12025316455696203,0.17721518987341772
840,2015-12-23,A S Cruz,208,15,37,55,0.07211538461538461,0.1778846153846154,0.2644230769230769
841,2015-12-23,A Schutz,100,8,14,23,0.08,0.14,0.23
842,2015-12-23,A T Millard,185,17,32,50,0.0918918918918919,0.17297297297297298,0.2702702702702703
843,2015-12-23,C Fownes,230,22,37,52,0.09565217391304348,0.1608695652173913,0.22608695652173913
844,2015-12-23,C H Yip,217,10,20,38,0.04608294930875576,0.09216589861751152,0.17511520737327188
845,2015-12-23,C S Shum,175,21,30,48,0.12,0.17142857142857143,0.2742857142857143
846,2015-12-23,C W Chang,141,5,13,20,0.03546099290780142,0.09219858156028368,0.14184397163120568
847,2015-12-23,D Cruz,159,6,15,25,0.03773584905660377,0.09433962264150944,0.15723270440251572
848,2015-12-23,D E Ferraris,148,6,17,26,0.04054054054054054,0.11486486486486487,0.17567567567567569
849,2015-12-23,D J Hall,124,19,29,37,0.1532258064516129,0.23387096774193547,0.29838709677419356
850,2015-12-23,J Moore,198,21,33,56,0.10606060606060606,0.16666666666666666,0.2828282828282828
851,2015-12-23,J Size,177,24,50,74,0.13559322033898305,0.2824858757062147,0.4180790960451977
852,2015-12-23,K L Man,172,8,25,39,0.046511627906976744,0.14534883720930233,0.22674418604651161
853,2015-12-23,K W Lui,144,21,33,44,0.14583333333333334,0.22916666666666666,0.3055555555555556
854,2015-12-23,L Ho,114,7,12,24,0.06140350877192982,0.10526315789473684,0.21052631578947367
855,2015-12-23,P F Yiu,188,16,33,47,0.0851063829787234,0.17553191489361702,0.25
856,2015-12-23,P O'Sullivan,126,12,26,36,0.09523809523809523,0.20634920634920634,0.2857142857142857
857,2015-12-23,R Gibson,152,6,25,37,0.039473684210526314,0.16447368421052633,0.24342105263157895
858,2015-12-23,S Woods,110,6,13,16,0.05454545454545454,0.11818181818181818,0.14545454545454545
859,2015-12-23,T K Ng,87,5,9,14,0.05747126436781609,0.10344827586206896,0.16091954022988506
860,2015-12-23,T P Yung,158,16,31,44,0.10126582278481013,0.1962025316455696,0.27848101265822783
861,2015-12-23,W Y So,182,12,30,39,0.06593406593406594,0.16483516483516483,0.21428571428571427
862,2015-12-23,Y S Tsui,213,17,35,57,0.07981220657276995,0.1643192488262911,0.2676056338028169
863,2015-12-27,A Lee,163,9,19,29,0.05521472392638037,0.1165644171779141,0.17791411042944785
864,2015-12-27,A S Cruz,213,15,38,56,0.07042253521126761,0.1784037558685446,0.26291079812206575
865,2015-12-27,A Schutz,102,8,14,23,0.0784313725490196,0.13725490196078433,0.22549019607843138
866,2015-12-27,A T Millard,189,18,33,52,0.09523809523809523,0.1746031746031746,0.2751322751322751
867,2015-12-27,C Fownes,234,23,38,53,0.09829059829059829,0.1623931623931624,0.2264957264957265
868,2015-12-27,C H Yip,224,10,20,38,0.044642857142857144,0.08928571428571429,0.16964285714285715
869,2015-12-27,C S Shum,179,21,32,51,0.11731843575418995,0.1787709497206704,0.2849162011173184
870,2015-12-27,C W Chang,145,5,13,20,0.034482758620689655,0.0896551724137931,0.13793103448275862
871,2015-12-27,D Cruz,165,6,15,26,0.03636363636363636,0.09090909090909091,0.15757575757575756
872,2015-12-27,D E Ferraris,149,6,18,27,0.040268456375838924,0.12080536912751678,0.18120805369127516
873,2015-12-27,D J Hall,128,19,29,39,0.1484375,0.2265625,0.3046875
874,2015-12-27,J Moore,201,21,33,56,0.1044776119402985,0.16417910447761194,0.27860696517412936
875,2015-12-27,J Size,182,25,51,76,0.13736263736263737,0.2802197802197802,0.4175824175824176
876,2015-12-27,K L Man,176,9,26,40,0.05113636363636364,0.14772727272727273,0.22727272727272727
877,2015-12-27,K W Lui,147,21,34,45,0.14285714285714285,0.23129251700680273,0.30612244897959184
878,2015-12-27,L Ho,117,7,12,24,0.05982905982905983,0.10256410256410256,0.20512820512820512
879,2015-12-27,P F Yiu,193,16,33,47,0.08290155440414508,0.17098445595854922,0.24352331606217617
880,2015-12-27,P O'Sullivan,131,12,26,36,0.0916030534351145,0.1984732824427481,0.2748091603053435
881,2015-12-27,R Gibson,154,6,26,38,0.03896103896103896,0.16883116883116883,0.24675324675324675
882,2015-12-27,S Woods,112,6,13,16,0.05357142857142857,0.11607142857142858,0.14285714285714285
883,2015-12-27,T K Ng,89,5,9,15,0.056179775280898875,0.10112359550561797,0.16853932584269662
884,2015-12-27,T P Yung,162,16,31,44,0.09876543209876543,0.19135802469135801,0.2716049382716049
