,date,horse_code,appear_cum,win_cum,top3_cum,class,class_change,win_rate,top3_rate,win_rate_pct_change,top3_pct_change
4168,2017-04-17,A215,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4169,2017-05-10,S242,7,3,6,2,0.0,0.42857142857142855,0.8571428571428571,-0.1428571428571429,-0.1428571428571429
4170,2017-05-13,A130,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4171,2017-05-17,V052,5,0,3,2,-1.0,0.0,0.6,0.0,-0.20000000000000007
4172,2017-05-21,V412,1,0,0,3,0.0,0.0,0.0,0.0,0.0
4173,2017-06-07,V288,3,0,2,3,0.0,0.0,0.6666666666666666,0.0,-0.33333333333333337
4174,2017-06-18,S312,5,-1,4,3,1.0,-0.2,0.8,-0.19999999999999996,-0.19999999999999996
4175,2017-06-28,T151,2,0,1,2,-1.0,0.0,0.5,0.0,-0.5
4176,2017-07-16,T094,4,2,2,3,0.0,0.5,0.5,-0.25,-0.25
4177,2015-06-03,S093,6,1,4,2,0.0,0.16666666666666666,0.6666666666666666,-0.16666666666666674,-0.16666666666666674
4178,2015-06-07,N014,2,0,1,3,-1.0,0.0,0.5,0.0,-0.5
4179,2015-06-10,S253,2,0,1,2,0.0,0.0,0.5,0.0,-0.5
4180,2015-06-14,N376,2,0,1,1,0.0,0.0,0.5,0.0,-0.5
4181,2015-06-17,T196,6,0,2,3,0.0,0.0,0.3333333333333333,0.0,-0.16666666666666674
4182,2015-06-21,S373,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4183,2015-06-24,P099,4,-1,1,3,0.0,-0.25,0.25,-0.25,-0.25
4184,2015-06-27,S426,4,-1,1,3,-1.0,-0.25,0.25,-0.25,-0.25
4185,2015-07-01,S156,6,0,4,2,1.0,0.0,0.6666666666666666,0.0,-0.16666666666666674
4186,2015-07-05,P183,5,-1,1,3,0.0,-0.2,0.2,-0.19999999999999996,-0.19999999999999996
4187,2015-07-08,S255,2,-1,0,3,0.0,-0.5,0.0,-0.5,0.0
4188,2015-07-12,P151,5,0,4,3,-1.0,0.0,0.8,0.0,-0.19999999999999996
4189,2015-09-06,T011,5,2,3,2,1.0,0.4,0.6,-0.19999999999999996,-0.20000000000000007
4190,2015-09-09,N012,3,-1,0,3,0.0,-0.3333333333333333,0.0,-0.33333333333333337,0.0
4191,2015-09-13,T116,5,0,4,3,0.0,0.0,0.8,0.0,-0.19999999999999996
4192,2015-10-14,T199,2,-1,1,3,0.0,-0.5,0.5,-0.5,-0.5
4193,2015-10-18,S212,3,-1,2,2,0.0,-0.3333333333333333,0.6666666666666666,-0.33333333333333337,-0.33333333333333337
4194,2015-10-22,S125,2,0,1,2,1.0,0.0,0.5,0.0,-0.5
4195,2015-10-25,S117,2,0,1,1,0.0,0.0,0.5,0.0,-0.5
4196,2015-11-01,P120,4,1,3,3,0.0,0.25,0.75,-0.25,-0.25
4197,2015-11-08,P345,2,-1,1,1,0.0,-0.5,0.5,-0.5,-0.5
4198,2015-11-11,P355,5,1,3,3,0.0,0.2,0.6,-0.19999999999999996,-0.20000000000000007
4199,2015-11-14,P158,2,-1,1,1,0.0,-0.5,0.5,-0.5,-0.5
4200,2015-11-18,N316,0,-1,-1,2,0.0,-inf,-inf,0.0,0.0
4201,2015-11-21,L259,0,-1,-1,1,0.0,-inf,-inf,0.0,0.0
4202,2015-11-25,P153,2,1,1,3,-1.0,0.5,0.5,-0.5,-0.5
4203,2015-11-29,P080,2,-1,1,1,-1.0,-0.5,0.5,-0.5,-0.5
4204,2015-12-02,S436,9,1,7,3,0.0,0.1111111111111111,0.7777777777777778,-0.11111111111111116,-0.11111111111111105
4205,2015-12-06,S404,5,-1,3,3,0.0,-0.2,0.6,-0.19999999999999996,-0.20000000000000007
4206,2015-12-09,P032,3,-1,1,3,-1.0,-0.3333333333333333,0.3333333333333333,-0.33333333333333337,-0.33333333333333337
4207,2015-12-13,P270,1,-1,0,2,1.0,-1.0,0.0,-1.0,0.0
4209,2015-12-19,T289,3,0,2,3,-1.0,0.0,0.6666666666666666,0.0,-0.33333333333333337
4210,2015-12-23,P041,3,0,1,2,-1.0,0.0,0.3333333333333333,0.0,-0.33333333333333337
4211,2015-12-27,T106,6,3,4,1,0.0,0.5,0.6666666666666666,-0.16666666666666663,-0.16666666666666674
4212,2016-01-01,P248,1,-1,-1,1,0.0,-1.0,-1.0,-1.0,-1.0
4214,2016-01-09,T354,4,0,2,3,0.0,0.0,0.5,0.0,-0.25
4215,2016-01-13,S216,4,0,1,3,0.0,0.0,0.25,0.0,-0.25
4216,2016-01-17,V002,3,1,2,3,0.0,0.3333333333333333,0.6666666666666666,-0.33333333333333337,-0.33333333333333337
4217,2016-01-20,P428,5,0,3,2,-1.0,0.0,0.6,0.0,-0.20000000000000007
4218,2016-01-24,S298,3,0,2,2,0.0,0.0,0.6666666666666666,0.0,-0.33333333333333337
4219,2016-01-31,P151,6,0,4,3,0.0,0.0,0.6666666666666666,0.0,-0.16666666666666674
4220,2016-02-03,T358,6,3,5,3,-1.0,0.5,0.8333333333333334,-0.16666666666666663,-0.16666666666666663
4221,2016-02-06,S028,4,-1,1,3,0.0,-0.25,0.25,-0.25,-0.25
4222,2016-02-14,N348,1,-1,-1,3,-1.0,-1.0,-1.0,-1.0,-1.0
4223,2016-02-17,S436,10,1,7,3,0.0,0.1,0.7,-0.09999999999999987,-0.10000000000000009
4224,2016-03-02,V114,2,-1,1,3,0.0,-0.5,0.5,-0.5,-0.5
4225,2016-03-06,P435,4,1,2,2,1.0,0.25,0.5,-0.25,-0.25
4226,2016-03-09,S434,2,1,1,3,0.0,0.5,0.5,-0.5,-0.5
4227,2016-03-13,N157,2,1,1,2,-1.0,0.5,0.5,-0.5,-0.5
4228,2016-03-16,S298,4,0,2,3,1.0,0.0,0.5,0.0,-0.25
4229,2016-03-20,T242,10,6,9,2,-1.0,0.6,0.9,-0.09999999999999998,-0.09999999999999998
4230,2016-03-23,V043,4,1,2,3,0.0,0.25,0.5,-0.25,-0.25
4231,2016-03-28,T193,5,1,4,3,0.0,0.2,0.8,-0.19999999999999996,-0.19999999999999996
4232,2016-03-31,P121,1,-1,-1,3,-1.0,-1.0,-1.0,-1.0,-1.0
4233,2016-04-03,V133,4,1,2,2,1.0,0.25,0.5,-0.25,-0.25
4234,2016-04-06,S200,4,1,3,3,0.0,0.25,0.75,-0.25,-0.25
4235,2016-04-10,T322,4,0,3,3,-1.0,0.0,0.75,0.0,-0.25
4236,2016-04-13,S125,3,0,1,2,0.0,0.0,0.3333333333333333,0.0,-0.33333333333333337
4237,2016-04-16,V266,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4238,2016-04-20,S096,7,0,4,3,-1.0,0.0,0.5714285714285714,0.0,-0.1428571428571429
4239,2016-04-24,V631,0,-1,-1,2,0.0,-inf,-inf,0.0,0.0
4240,2016-04-27,P238,3,0,1,2,-1.0,0.0,0.3333333333333333,0.0,-0.33333333333333337
4241,2016-05-01,S411,10,3,9,1,-1.0,0.3,0.9,-0.09999999999999998,-0.09999999999999998
4242,2016-05-04,T017,8,0,6,3,0.0,0.0,0.75,0.0,-0.125
4243,2016-05-14,T236,8,-1,7,3,0.0,-0.125,0.875,-0.125,-0.125
4244,2016-05-18,S420,3,-1,2,3,0.0,-0.3333333333333333,0.6666666666666666,-0.33333333333333337,-0.33333333333333337
4245,2016-05-22,P270,2,-1,0,2,0.0,-0.5,0.0,-0.5,0.0
4246,2016-05-29,S117,3,0,1,1,0.0,0.0,0.3333333333333333,0.0,-0.33333333333333337
4247,2016-06-01,T145,3,-1,1,3,0.0,-0.3333333333333333,0.3333333333333333,-0.33333333333333337,-0.33333333333333337
4248,2016-06-05,S146,2,0,1,3,0.0,0.0,0.5,0.0,-0.5
4249,2016-06-12,T202,5,0,3,4,0.0,0.0,0.6,0.0,-0.20000000000000007
4250,2016-06-15,S199,4,0,3,2,-1.0,0.0,0.75,0.0,-0.25
4251,2016-06-22,V008,9,3,7,3,-1.0,0.3333333333333333,0.7777777777777778,-0.11111111111111116,-0.11111111111111105
4252,2016-07-01,S098,10,1,8,4,0.0,0.1,0.8,-0.09999999999999987,-0.09999999999999987
4253,2016-07-06,T009,8,1,7,2,0.0,0.125,0.875,-0.125,-0.125
4254,2016-09-18,V052,6,0,3,3,1.0,0.0,0.5,0.0,-0.16666666666666663
4255,2016-09-21,T390,3,-1,2,3,0.0,-0.3333333333333333,0.6666666666666666,-0.33333333333333337,-0.33333333333333337
4256,2016-09-28,S199,5,0,3,2,0.0,0.0,0.6,0.0,-0.20000000000000007
4257,2016-10-05,T099,11,1,8,3,0.0,0.09090909090909091,0.7272727272727273,-0.09090909090909094,-0.09090909090909094
4258,2016-10-08,S109,5,-1,3,2,1.0,-0.2,0.6,-0.19999999999999996,-0.20000000000000007
4259,2016-10-30,V024,9,2,7,3,0.0,0.2222222222222222,0.7777777777777778,-0.11111111111111116,-0.11111111111111105
4260,2016-11-20,P303,3,0,2,1,0.0,0.0,0.6666666666666666,0.0,-0.33333333333333337
4261,2016-11-23,T372,6,0,4,3,1.0,0.0,0.6666666666666666,0.0,-0.16666666666666674
4262,2016-11-27,T099,12,1,8,3,0.0,0.08333333333333333,0.6666666666666666,-0.08333333333333337,-0.08333333333333337
4263,2016-12-04,M339,4,0,1,3,0.0,0.0,0.25,0.0,-0.25
4264,2016-12-07,T411,6,0,4,3,0.0,0.0,0.6666666666666666,0.0,-0.16666666666666674
4265,2016-12-11,V631,1,-1,-1,2,0.0,-1.0,-1.0,-1.0,-1.0
4266,2016-12-14,V254,2,1,1,3,0.0,0.5,0.5,-0.5,-0.5
4267,2016-12-17,S419,7,2,6,2,0.0,0.2857142857142857,0.8571428571428571,-0.1428571428571429,-0.1428571428571429
4268,2017-01-01,S391,9,2,6,1,0.0,0.2222222222222222,0.6666666666666666,-0.11111111111111116,-0.11111111111111116
4269,2017-01-04,T112,5,0,4,3,0.0,0.0,0.8,0.0,-0.19999999999999996
4270,2017-01-08,T348,4,1,3,3,0.0,0.25,0.75,-0.25,-0.25
4271,2017-01-11,P361,6,3,4,2,1.0,0.5,0.6666666666666666,-0.16666666666666663,-0.16666666666666674
4272,2017-01-14,V240,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4273,2017-01-18,T402,3,0,2,3,0.0,0.0,0.6666666666666666,0.0,-0.33333333333333337
4274,2017-01-22,V080,4,-1,3,2,0.0,-0.25,0.75,-0.25,-0.25
4275,2017-01-25,V387,2,1,1,3,-1.0,0.5,0.5,-0.5,-0.5
4276,2017-02-15,T146,3,1,1,3,0.0,0.3333333333333333,0.3333333333333333,-0.33333333333333337,-0.33333333333333337
4277,2017-03-01,P361,7,3,4,2,0.0,0.42857142857142855,0.5714285714285714,-0.1428571428571429,-0.1428571428571429
4278,2017-03-05,S436,11,1,7,3,0.0,0.09090909090909091,0.6363636363636364,-0.09090909090909094,-0.09090909090909083
4279,2017-03-12,T163,8,2,5,2,0.0,0.25,0.625,-0.125,-0.125
4280,2017-03-15,T400,8,2,6,2,-1.0,0.25,0.75,-0.125,-0.125
4281,2017-03-29,S442,4,-1,3,3,0.0,-0.25,0.75,-0.25,-0.25
4282,2017-04-02,V288,4,0,2,3,0.0,0.0,0.5,0.0,-0.25
4283,2017-04-05,T417,6,1,5,3,0.0,0.16666666666666666,0.8333333333333334,-0.16666666666666674,-0.16666666666666663
4284,2017-04-09,V083,5,2,4,1,-1.0,0.4,0.8,-0.19999999999999996,-0.19999999999999996
4285,2017-04-12,T188,6,-1,5,2,0.0,-0.16666666666666666,0.8333333333333334,-0.16666666666666674,-0.16666666666666663
4286,2017-05-03,T234,6,1,5,3,0.0,0.16666666666666666,0.8333333333333334,-0.16666666666666674,-0.16666666666666663
4287,2017-05-10,T392,4,0,3,3,0.0,0.0,0.75,0.0,-0.25
4288,2017-05-13,V111,2,-1,1,3,0.0,-0.5,0.5,-0.5,-0.5
4289,2017-05-17,V055,3,0,2,3,0.0,0.0,0.6666666666666666,0.0,-0.33333333333333337
4290,2017-05-21,A040,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4291,2017-05-31,V405,2,-1,1,3,0.0,-0.5,0.5,-0.5,-0.5
4292,2017-06-18,A260,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4293,2017-06-28,A203,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4294,2017-07-09,A011,1,-1,0,3,-1.0,-1.0,0.0,-1.0,0.0
4295,2017-07-16,S393,7,0,6,1,0.0,0.0,0.8571428571428571,0.0,-0.1428571428571429
4296,2015-06-07,T256,5,1,3,3,0.0,0.2,0.6,-0.19999999999999996,-0.20000000000000007
4297,2015-06-14,T291,3,0,2,3,1.0,0.0,0.6666666666666666,0.0,-0.33333333333333337
4298,2015-06-21,P214,9,1,7,3,1.0,0.1111111111111111,0.7777777777777778,-0.11111111111111116,-0.11111111111111105
4299,2015-07-01,S340,1,0,0,4,0.0,0.0,0.0,0.0,0.0
4300,2015-07-05,S330,4,0,1,3,-1.0,0.0,0.25,0.0,-0.25
4301,2015-07-08,S125,4,0,1,2,0.0,0.0,0.25,0.0,-0.25
4302,2015-07-12,P345,3,-1,1,1,0.0,-0.3333333333333333,0.3333333333333333,-0.33333333333333337,-0.33333333333333337
4303,2015-09-06,T190,1,0,0,3,0.0,0.0,0.0,0.0,0.0
4304,2015-09-13,P254,4,1,3,1,0.0,0.25,0.75,-0.25,-0.25
4305,2015-10-18,S235,9,1,7,3,0.0,0.1111111111111111,0.7777777777777778,-0.11111111111111116,-0.11111111111111105
4306,2015-10-25,N171,1,-1,-1,1,0.0,-1.0,-1.0,-1.0,-1.0
4307,2015-11-01,P067,3,-1,1,3,0.0,-0.3333333333333333,0.3333333333333333,-0.33333333333333337,-0.33333333333333337
4308,2015-11-08,T150,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4309,2015-11-11,S149,1,-1,0,3,0.0,-1.0,0.0,-1.0,0.0
4310,2015-11-14,T432,2,-1,0,3,-1.0,-0.5,0.0,-0.5,0.0
4311,2015-11-21,T371,6,2,5,3,0.0,0.3333333333333333,0.8333333333333334,-0.16666666666666674,-0.16666666666666663
4312,2015-11-29,T199,3,-1,1,3,0.0,-0.3333333333333333,0.3333333333333333,-0.33333333333333337,-0.33333333333333337
4313,2015-12-06,P446,2,-1,1,2,0.0,-0.5,0.5,-0.5,-0.5
4314,2015-12-09,T198,7,0,6,2,0.0,0.0,0.8571428571428571,0.0,-0.1428571428571429
4315,2015-12-13,S284,7,2,6,1,-1.0,0.2857142857142857,0.8571428571428571,-0.1428571428571429,-0.1428571428571429
4316,2015-12-19,T146,4,1,1,3,0.0,0.25,0.25,-0.25,-0.25
4317,2015-12-27,S091,2,0,1,3,0.0,0.0,0.5,0.0,-0.5
4318,2016-01-01,S164,3,1,1,1,0.0,0.3333333333333333,0.3333333333333333,-0.33333333333333337,-0.33333333333333337
4319,2016-01-09,P062,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4320,2016-01-17,T200,3,0,2,1,0.0,0.0,0.6666666666666666,0.0,-0.33333333333333337
4321,2016-01-24,P372,2,0,1,2,0.0,0.0,0.5,0.0,-0.5
4322,2016-01-31,S411,11,3,9,1,0.0,0.2727272727272727,0.8181818181818182,-0.09090909090909094,-0.09090909090909083
4323,2016-02-03,T009,9,1,7,2,0.0,0.1111111111111111,0.7777777777777778,-0.11111111111111116,-0.11111111111111105
4324,2016-02-06,S109,6,-1,3,1,-1.0,-0.16666666666666666,0.5,-0.16666666666666674,-0.16666666666666663
4325,2016-02-14,P111,5,0,2,3,0.0,0.0,0.4,0.0,-0.19999999999999996
4326,2016-02-24,N384,2,-1,0,3,0.0,-0.5,0.0,-0.5,0.0
4327,2016-03-06,S394,3,2,2,1,-2.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,-0.33333333333333337
4328,2016-03-13,S358,5,0,4,3,0.0,0.0,0.8,0.0,-0.19999999999999996
4329,2016-03-20,V172,0,-1,-1,2,0.0,-inf,-inf,0.0,0.0
4330,2016-03-28,V094,4,1,2,3,2.0,0.25,0.5,-0.25,-0.25
4331,2016-04-03,T171,8,3,7,3,0.0,0.375,0.875,-0.125,-0.125
4332,2016-04-10,T256,6,1,3,3,0.0,0.16666666666666666,0.5,-0.16666666666666674,-0.16666666666666663
4333,2016-04-13,T342,9,3,5,3,-1.0,0.3333333333333333,0.5555555555555556,-0.11111111111111116,-0.11111111111111105
4334,2016-04-16,S308,4,0,3,3,0.0,0.0,0.75,0.0,-0.25
4335,2016-04-24,T406,6,1,4,3,-1.0,0.16666666666666666,0.6666666666666666,-0.16666666666666674,-0.16666666666666674
4336,2016-05-01,P229,0,-1,-1,2,0.0,-inf,-inf,0.0,0.0
4337,2016-05-07,T262,7,2,4,3,-1.0,0.2857142857142857,0.5714285714285714,-0.1428571428571429,-0.1428571428571429
4338,2016-05-14,V080,5,-1,3,2,0.0,-0.2,0.6,-0.19999999999999996,-0.20000000000000007
4339,2016-05-22,M199,8,0,4,3,0.0,0.0,0.5,0.0,-0.125
4340,2016-05-29,T355,5,2,4,3,0.0,0.4,0.8,-0.19999999999999996,-0.19999999999999996
4341,2016-06-05,S015,3,-1,2,2,0.0,-0.3333333333333333,0.6666666666666666,-0.33333333333333337,-0.33333333333333337
4342,2016-06-12,S160,4,1,3,3,0.0,0.25,0.75,-0.25,-0.25
4343,2016-06-19,V128,4,1,3,2,0.0,0.25,0.75,-0.25,-0.25
4344,2016-07-01,N447,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4345,2016-07-06,T051,6,2,5,3,0.0,0.3333333333333333,0.8333333333333334,-0.16666666666666674,-0.16666666666666663
4346,2016-09-18,P278,2,-1,1,2,0.0,-0.5,0.5,-0.5,-0.5
4347,2016-10-01,V301,1,-1,0,3,0.0,-1.0,0.0,-1.0,0.0
4348,2016-10-08,V014,3,0,1,3,0.0,0.0,0.3333333333333333,0.0,-0.33333333333333337
4349,2016-10-30,T409,7,1,5,3,0.0,0.14285714285714285,0.7142857142857143,-0.1428571428571429,-0.1428571428571429
4350,2016-11-20,T355,6,2,4,2,-1.0,0.3333333333333333,0.6666666666666666,-0.16666666666666674,-0.16666666666666674
4351,2016-11-27,T159,3,0,1,3,0.0,0.0,0.3333333333333333,0.0,-0.33333333333333337
4352,2016-12-04,V020,1,-1,0,3,0.0,-1.0,0.0,-1.0,0.0
4353,2016-12-07,T188,7,-1,5,2,0.0,-0.14285714285714285,0.7142857142857143,-0.1428571428571429,-0.1428571428571429
4354,2016-12-11,T396,5,1,3,2,-1.0,0.2,0.6,-0.19999999999999996,-0.20000000000000007
4356,2017-01-01,V279,3,-1,2,3,0.0,-0.3333333333333333,0.6666666666666666,-0.33333333333333337,-0.33333333333333337
4357,2017-01-08,T389,2,0,1,3,0.0,0.0,0.5,0.0,-0.5
4358,2017-01-14,V125,7,2,4,3,0.0,0.2857142857142857,0.5714285714285714,-0.1428571428571429,-0.1428571428571429
4359,2017-01-22,A025,3,2,2,1,-1.0,0.6666666666666666,0.6666666666666666,-0.33333333333333337,-0.33333333333333337
4360,2017-01-25,S253,3,0,1,2,0.0,0.0,0.3333333333333333,0.0,-0.33333333333333337
4361,2017-03-05,T403,2,0,0,3,1.0,0.0,0.0,0.0,0.0
4362,2017-03-12,V140,3,1,2,3,0.0,0.3333333333333333,0.6666666666666666,-0.33333333333333337,-0.33333333333333337
4363,2017-03-26,A173,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4364,2017-04-02,A024,1,0,0,2,0.0,0.0,0.0,0.0,0.0
4365,2017-04-09,T315,3,1,2,2,0.0,0.3333333333333333,0.6666666666666666,-0.33333333333333337,-0.33333333333333337
4366,2017-05-13,V040,5,1,4,3,0.0,0.2,0.8,-0.19999999999999996,-0.19999999999999996
4367,2017-06-18,V214,2,-1,1,2,0.0,-0.5,0.5,-0.5,-0.5
4368,2017-07-09,T114,2,0,1,2,0.0,0.0,0.5,0.0,-0.5
4369,2017-07-16,A164,1,-1,0,3,0.0,-1.0,0.0,-1.0,0.0
4370,2015-06-07,S305,3,0,2,3,-1.0,0.0,0.6666666666666666,0.0,-0.33333333333333337
4371,2015-06-14,N209,2,-1,1,3,0.0,-0.5,0.5,-0.5,-0.5
4372,2015-06-21,S279,1,-1,0,2,-1.0,-1.0,0.0,-1.0,0.0
4373,2015-07-01,S269,4,2,3,3,1.0,0.5,0.75,-0.25,-0.25
4374,2015-07-05,P264,4,1,3,2,-1.0,0.25,0.75,-0.25,-0.25
4375,2015-07-12,S266,3,0,2,3,1.0,0.0,0.6666666666666666,0.0,-0.33333333333333337
4376,2015-09-06,S221,6,0,5,3,0.0,0.0,0.8333333333333334,0.0,-0.16666666666666663
4377,2015-09-13,N375,1,-1,0,3,0.0,-1.0,0.0,-1.0,0.0
4378,2015-10-18,P230,4,1,2,2,0.0,0.25,0.5,-0.25,-0.25
4379,2015-10-25,S362,3,-1,2,2,0.0,-0.3333333333333333,0.6666666666666666,-0.33333333333333337,-0.33333333333333337
4380,2015-11-01,P278,3,-1,1,2,0.0,-0.3333333333333333,0.3333333333333333,-0.33333333333333337,-0.33333333333333337
4381,2015-11-08,S344,1,-1,0,3,0.0,-1.0,0.0,-1.0,0.0
4382,2015-11-14,T199,4,-1,1,3,0.0,-0.25,0.25,-0.25,-0.25
4383,2015-11-21,T200,4,0,2,2,1.0,0.0,0.5,0.0,-0.25
4384,2015-11-29,T234,7,1,5,2,-1.0,0.14285714285714285,0.7142857142857143,-0.1428571428571429,-0.1428571428571429
4385,2015-12-06,S260,9,3,7,3,-1.0,0.3333333333333333,0.7777777777777778,-0.11111111111111116,-0.11111111111111105
4386,2015-12-13,S275,6,0,5,2,0.0,0.0,0.8333333333333334,0.0,-0.16666666666666663
4387,2015-12-19,P169,2,0,1,2,-1.0,0.0,0.5,0.0,-0.5
4388,2015-12-27,T198,8,0,6,2,0.0,0.0,0.75,0.0,-0.125
4389,2016-01-01,T236,9,-1,7,3,0.0,-0.1111111111111111,0.7777777777777778,-0.11111111111111116,-0.11111111111111105
4390,2016-01-09,T219,8,1,7,2,1.0,0.125,0.875,-0.125,-0.125
4391,2016-01-17,S133,3,-1,1,3,-1.0,-0.3333333333333333,0.3333333333333333,-0.33333333333333337,-0.33333333333333337
4392,2016-01-24,T211,9,3,8,1,0.0,0.3333333333333333,0.8888888888888888,-0.11111111111111116,-0.11111111111111116
4393,2016-01-31,S428,2,0,1,3,0.0,0.0,0.5,0.0,-0.5
4394,2016-02-06,T098,3,0,1,2,0.0,0.0,0.3333333333333333,0.0,-0.33333333333333337
4395,2016-02-14,S015,4,-1,2,2,0.0,-0.25,0.5,-0.25,-0.25
4396,2016-03-06,S023,10,0,6,3,0.0,0.0,0.6,0.0,-0.09999999999999998
4397,2016-03-13,T151,3,0,1,3,1.0,0.0,0.3333333333333333,0.0,-0.33333333333333337
4398,2016-03-20,S380,8,1,7,3,0.0,0.125,0.875,-0.125,-0.125
4399,2016-03-28,T419,2,-1,1,3,0.0,-0.5,0.5,-0.5,-0.5
4400,2016-04-03,S344,2,-1,0,3,0.0,-0.5,0.0,-0.5,0.0
4401,2016-04-10,S225,3,1,1,3,0.0,0.3333333333333333,0.3333333333333333,-0.33333333333333337,-0.33333333333333337
4402,2016-04-16,S275,7,0,5,2,0.0,0.0,0.7142857142857143,0.0,-0.1428571428571429
4403,2016-04-24,N268,1,-1,0,2,0.0,-1.0,0.0,-1.0,0.0
4404,2016-05-01,T306,7,2,3,3,0.0,0.2857142857142857,0.42857142857142855,-0.1428571428571429,-0.1428571428571429
4405,2016-05-07,P421,5,-1,4,3,0.0,-0.2,0.8,-0.19999999999999996,-0.19999999999999996
4406,2016-05-14,T094,5,2,2,2,-1.0,0.4,0.4,-0.19999999999999996,-0.19999999999999996
4407,2016-05-22,S264,8,1,5,2,0.0,0.125,0.625,-0.125,-0.125
4408,2016-05-29,S275,8,0,5,2,0.0,0.0,0.625,0.0,-0.125
4409,2016-06-05,T159,4,0,1,3,0.0,0.0,0.25,0.0,-0.25
4410,2016-06-12,P224,3,-1,1,3,0.0,-0.3333333333333333,0.3333333333333333,-0.33333333333333337,-0.33333333333333337
4411,2016-06-19,V057,5,1,4,2,0.0,0.2,0.8,-0.19999999999999996,-0.19999999999999996
4412,2016-07-01,P267,5,-1,1,3,0.0,-0.2,0.2,-0.19999999999999996,-0.19999999999999996
4413,2016-10-01,S393,8,0,6,1,0.0,0.0,0.75,0.0,-0.125
4414,2016-10-23,P230,5,1,2,2,0.0,0.2,0.4,-0.19999999999999996,-0.19999999999999996
4415,2016-10-30,T358,7,3,5,2,-1.0,0.42857142857142855,0.7142857142857143,-0.1428571428571429,-0.1428571428571429
4416,2016-11-20,V153,6,3,5,2,0.0,0.5,0.8333333333333334,-0.16666666666666663,-0.16666666666666663
4417,2016-11-27,V199,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4418,2016-12-04,T374,8,1,7,2,0.0,0.125,0.875,-0.125,-0.125
4419,2016-12-11,T152,6,1,5,2,0.0,0.16666666666666666,0.8333333333333334,-0.16666666666666674,-0.16666666666666663
4420,2017-01-01,V293,1,-1,0,3,0.0,-1.0,0.0,-1.0,0.0
4421,2017-01-08,A025,4,2,2,2,1.0,0.5,0.5,-0.25,-0.25
4422,2017-01-14,T234,8,1,5,2,0.0,0.125,0.625,-0.125,-0.125
4423,2017-01-22,T348,5,1,3,3,0.0,0.2,0.6,-0.19999999999999996,-0.20000000000000007
4424,2017-02-19,V321,1,0,0,3,-1.0,0.0,0.0,0.0,0.0
4425,2017-03-05,T352,5,0,1,3,0.0,0.0,0.2,0.0,-0.19999999999999996
4426,2017-03-12,S106,1,-1,0,3,-1.0,-1.0,0.0,-1.0,0.0
4427,2017-04-02,S414,5,1,4,3,0.0,0.2,0.8,-0.19999999999999996,-0.19999999999999996
4428,2017-04-17,V321,2,0,0,3,0.0,0.0,0.0,0.0,0.0
4429,2017-05-13,T352,6,0,1,3,0.0,0.0,0.16666666666666666,0.0,-0.16666666666666674
4430,2017-05-21,T114,3,0,1,2,0.0,0.0,0.3333333333333333,0.0,-0.33333333333333337
4431,2017-06-04,T349,5,0,3,3,0.0,0.0,0.6,0.0,-0.20000000000000007
4432,2017-07-09,A050,4,0,3,3,0.0,0.0,0.75,0.0,-0.25
4433,2017-07-16,V379,3,0,2,3,0.0,0.0,0.6666666666666666,0.0,-0.33333333333333337
4434,2015-06-14,P210,3,-1,2,2,0.0,-0.3333333333333333,0.6666666666666666,-0.33333333333333337,-0.33333333333333337
4435,2015-07-01,T017,9,0,6,3,0.0,0.0,0.6666666666666666,0.0,-0.11111111111111116
4436,2015-07-05,P214,10,1,7,3,0.0,0.1,0.7,-0.09999999999999987,-0.10000000000000009
4437,2015-07-12,T179,8,2,6,2,1.0,0.25,0.75,-0.125,-0.125
4438,2015-10-18,P193,0,-1,-1,3,0.0,-inf,-inf,0.0,0.0
4439,2015-12-06,S264,9,1,5,3,1.0,0.1111111111111111,0.5555555555555556,-0.11111111111111116,-0.11111111111111105
4440,2015-12-27,T222,1,-1,0,2,0.0,-1.0,0.0,-1.0,0.0
4441,2016-01-01,S419,8,2,6,3,1.0,0.25,0.75,-0.125,-0.125
4442,2016-01-24,S380,9,1,7,3,0.0,0.1111111111111111,0.7777777777777778,-0.11111111111111116,-0.11111111111111105
4443,2016-01-31,V114,3,-1,1,3,0.0,-0.3333333333333333,0.3333333333333333,-0.33333333333333337,-0.33333333333333337
4444,2016-03-06,N174,1,0,0,3,0.0,0.0,0.0,0.0,0.0
4445,2016-03-28,T114,4,0,1,2,0.0,0.0,0.25,0.0,-0.25
